name,model,serial,ip,software,module_ip,module_num,firmware,hw,last_seen
FWALKER-3-2-ESW-2,WS-C3850-48P-L,FCW1834C0AT,10.100.8.115,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
FWALKER-3-2-ESW-2,WS-C3850-48P-L,FOC1833X10F,10.100.8.115,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
FWALKER-3-3-ESW-3,3850-STACK,FOC1834X073,10.100.8.116,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
FWALKER-3-3-ESW-3,WS-C3850-48P-L,FOC1834X0A6,10.100.8.116,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
FWALKER-3-3-ESW-3,WS-C3850-48P-L,FCW1833C114,10.100.8.116,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
FWALKER-3-3-ESW-3,WS-C3850-48P-L,FOC1834X073,10.100.8.116,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
FWALKER-3-4-ESW-3,3750-STACK,0X12,10.100.8.117,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
FWALKER-3-4-ESW-3,WS-C3750X-48P,FDO1529P0PE,10.100.8.117,15.0(2)SE2,0.0.0.0,1,,V02,4/27/20 1:00
FWALKER-3-4-ESW-3,WS-C3750X-48P,FDO1529P0NW,10.100.8.117,15.0(2)SE2,0.0.0.0,2,,V02,4/27/20 1:00
FWALKER-3-4-ESW-3,WS-C3750X-48P,FDO1529P0PF,10.100.8.117,15.0(2)SE2,0.0.0.0,3,,V02,4/27/20 1:00
FWALKER-3-4-ESW-3,WS-C3750X-48P,FDO1529K04Q,10.100.8.117,15.0(2)SE2,0.0.0.0,4,,V02,4/27/20 1:00
FWALKER-3-5-ESW-2,3850-STACK,FOC1828U0Q9,10.100.8.118,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
FWALKER-3-5-ESW-2,WS-C3850-48P-L,FOC1828U0Q9,10.100.8.118,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
FWALKER-3-5-ESW-2,WS-C3850-48P-L,FOC1835U1VA,10.100.8.118,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
FWALKER-3-6-ESW-3,3750-STACK,0X12,10.100.8.119,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
FWALKER-3-6-ESW-3,WS-C3750X-48P,FDO1537V0AP,10.100.8.119,15.0(2)SE2,0.0.0.0,1,,V02,4/27/20 1:00
FWALKER-3-6-ESW-3,WS-C3750X-48P,FDO1537K0KY,10.100.8.119,15.0(2)SE2,0.0.0.0,2,,V02,4/27/20 1:00
FWALKER-3-6-ESW-3,WS-C3750X-48P,FDO1537K0QQ,10.100.8.119,15.0(2)SE2,0.0.0.0,3,,V02,4/27/20 1:00
FWALKER-3-7-ESW-2,3850-STACK,FOC1838X156,10.100.8.120,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
FWALKER-3-7-ESW-2,WS-C3850-48P-L,FOC1828X0SL,10.100.8.120,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
FWALKER-3-7-ESW-2,WS-C3850-48P-L,FOC1838X156,10.100.8.120,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
FWALKER-3-8-ESW-2,3850-STACK,FOC1834X09U,10.100.8.121,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
FWALKER-3-8-ESW-2,WS-C3850-48P-L,FOC1834U0BB,10.100.8.121,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
FWALKER-3-8-ESW-2,WS-C3850-48P-L,FOC1834X09U,10.100.8.121,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
FWALKER-IDF-ESW-4,3850-STACK,FOC1834U0AG,10.100.8.124,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
FWALKER-IDF-ESW-4,WS-C3850-48P-L,FOC1834U0AG,10.100.8.124,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
FWALKER-IDF-ESW-4,WS-C3850-48P-L,FOC1834U091,10.100.8.124,DENALI 16.3.9,0.0.0.0,2,,V04,4/27/20 1:00
FWALKER-IDF-ESW-4,WS-C3850-48P-L,FOC1834X09R,10.100.8.124,DENALI 16.3.9,0.0.0.0,3,,V04,4/27/20 1:00
ENGLHRT-9-ESW-1,3750-STACK,0X17,10.100.10.35,15.0(2)SE,0.0.0.0,0,,,4/27/20 1:00
ENGLHRT-9-ESW-1,WS-C3750X-48P,FDO1629V267,10.100.10.35,15.0(2)SE,0.0.0.0,1,,V03,4/27/20 1:00
ENGLHRT-9-ESW-1,WS-C3750X-48P,FDO1443K0L8,10.100.10.35,15.0(2)SE,0.0.0.0,2,,V01,4/27/20 1:00
ENGLHRT-9-ESW-1,WS-C3750X-24P,FDO1638R1FS,10.100.10.35,15.0(2)SE,0.0.0.0,3,,V03,4/27/20 1:00
ENGLHRT-IDF-ESW-3,3850-STACK,FOC1830U009,10.100.10.69,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
ENGLHRT-IDF-ESW-3,WS-C3850-48P-L,FOC1832X1EH,10.100.10.69,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
ENGLHRT-IDF-ESW-3,WS-C3850-48P-L,FOC1832U10N,10.100.10.69,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
ENGLHRT-IDF-ESW-3,WS-C3850-48P-L,FOC1830U009,10.100.10.69,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
ENGLHRT-IDF-ESW-3,WS-C3850-48P-L,FOC1832X1F7,10.100.10.69,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
ENGLHRT-IDF-ESW-3,WS-C3850-48P-L,FOC1838U13G,10.100.10.69,DENALI 16.3.9,0.0.0.0,5,,V04,4/27/20 1:00
ENGLHRT-IDF-ESW-3,WS-C3850-48P-L,FCW1838C16F,10.100.10.69,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
WIEB-423-ESW-1,3850-STACK,FCW1926D135,10.100.22.43,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1931D0D2,10.100.22.43,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1926D135,10.100.22.43,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1926D0US,10.100.22.43,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1928C025,10.100.22.43,DENALI 16.3.9,0.0.0.0,4,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1925D0T9,10.100.22.43,DENALI 16.3.9,0.0.0.0,5,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1926D146,10.100.22.43,DENALI 16.3.9,0.0.0.0,6,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FCW1926C118,10.100.22.43,DENALI 16.3.9,0.0.0.0,7,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FOC1928X01Y,10.100.22.43,DENALI 16.3.9,0.0.0.0,8,,V05,4/27/20 1:00
WIEB-423-ESW-1,WS-C3850-48P-L,FOC1925U11C,10.100.22.43,DENALI 16.3.9,0.0.0.0,9,,V05,4/27/20 1:00
WIEB-423-ESW-2,3850-STACK,FOC1926X16D,10.100.22.44,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
WIEB-423-ESW-2,WS-C3850-48P-L,FOC1926X16B,10.100.22.44,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
WIEB-423-ESW-2,WS-C3850-48P-L,FOC1928U0NN,10.100.22.44,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
WIEB-423-ESW-2,WS-C3850-48P-L,FOC1926U169,10.100.22.44,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
LEV-607A-ESW-1,WS-C3750X-48P,FDO1525P1DZ,10.100.8.60,15.0(2)SE8,0.0.0.0,0,,V02,4/27/20 1:00
LEV-RTR-7,N7K-C7010,TBM16265755,199.249.169.108,,0.0.0.0,0,,V02,4/27/20 1:00
LEV-RTR-7,N7K-M108X2-12L,JAF1624ABJP,199.249.169.108,6.2(20A),0.0.0.0,1,6.2(20A),V04,4/27/20 1:00
LEV-RTR-7,N7K-M108X2-12L,JAF1626AGTG,199.249.169.108,6.2(20A),0.0.0.0,2,6.2(20A),V04,4/27/20 1:00
LEV-RTR-7,N7K-F248XP-25E,JAF1651AESG,199.249.169.108,6.2(20A),0.0.0.0,3,6.2(20A),V01,4/27/20 1:00
LEV-RTR-7,N7K-M148GS-11L,JAF1625AGHD,199.249.169.108,6.2(20A),0.0.0.0,4,6.2(20A),V03,4/27/20 1:00
LEV-RTR-7,N7K-SUP2E,JAE19160526,199.249.169.108,6.2(20A),0.0.0.0,5,6.2(20A),V03,4/27/20 1:00
LEV-RTR-7,N7K-SUP2E,JAE1916051T,199.249.169.108,6.2(20A),0.0.0.0,6,6.2(20A),V03,4/27/20 1:00
LEV-RTR-7,N7K-M148GS-11L,JAF1625AFTT,199.249.169.108,6.2(20A),0.0.0.0,7,6.2(20A),V03,4/27/20 1:00
LEV-G158-0G0E12-ESW-1,3850-STACK,FOC1740X00K,10.100.8.15,DENALI 16.3.7,0.0.0.0,0,,,4/27/20 1:00
LEV-G158-0G0E12-ESW-1,WS-C3850-48P-L,FOC1740X00K,10.100.8.15,DENALI 16.3.7,0.0.0.0,1,,V02,4/27/20 1:00
LEV-G158-0G0E12-ESW-1,WS-C3850-48P-L,FCW1903D0DF,10.100.8.15,DENALI 16.3.7,0.0.0.0,2,,V04,4/27/20 1:00
LEV-G158-0G0E12-ESW-1,WS-C3850-48P-L,FOC1902U1HP,10.100.8.15,DENALI 16.3.7,0.0.0.0,3,,V04,4/27/20 1:00
LEV-G158-0G0E12-ESW-1,WS-C3850-48P-L,FCW1903C04P,10.100.8.15,DENALI 16.3.7,0.0.0.0,4,,V05,4/27/20 1:00
LEV-G158-0G0E12-ESW-1,WS-C3850-48P-L,FCW1903C0L9,10.100.8.15,DENALI 16.3.7,0.0.0.0,5,,V05,4/27/20 1:00
JACOBS-2-ESW-1,3750-STACK,FDO1525K0UL,10.100.8.72,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1525K0UL,10.100.8.72,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1528R0GD,10.100.8.72,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1527R27E,10.100.8.72,15.2(4)E6,0.0.0.0,3,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1528P0GM,10.100.8.72,15.2(4)E6,0.0.0.0,4,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1528R0GA,10.100.8.72,15.2(4)E6,0.0.0.0,5,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1528K0E8,10.100.8.72,15.2(4)E6,0.0.0.0,6,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1527P219,10.100.8.72,15.2(4)E6,0.0.0.0,7,,V02,4/27/20 1:00
JACOBS-2-ESW-1,WS-C3750X-48P,FDO1528K0EC,10.100.8.72,15.2(4)E6,0.0.0.0,8,,V02,4/27/20 1:00
JACOBS-2-ESW-9,3850-STACK,FCW1935D1BY,10.100.8.146,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
JACOBS-2-ESW-9,WS-C3850-48P-L,FCW1910C1J7,10.100.8.146,DENALI 16.3.9,0.0.0.0,1,,V04,4/27/20 1:00
MCCORMICK-B-081-ESW-1,WS-C3850-48P-L,FOC1833X05H,165.124.132.120,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
MCCORMICK-B-081-ESW-1,WS-C3850-48P-L,FCW1833C04D,165.124.132.120,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
MCCORMICK-B-081-ESW-1,WS-C3850-48P-L,FOC1833U05U,165.124.132.120,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
MCCORMICK-B-081-ESW-1,WS-C3850-48P-L,FOC1833X05G,165.124.132.120,DENALI 16.3.9,0.0.0.0,5,,V03,4/27/20 1:00
MCCORMICK-B-081-ESW-1,WS-C3850-24P-L,FOC1833X0NP,165.124.132.120,DENALI 16.3.9,0.0.0.0,6,,V04,4/27/20 1:00
MAINLIB-1180-ESW-3,3850-STACK,FOC1832X1EW,10.100.8.110,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
MAINLIB-1180-ESW-3,WS-C3850-48P-L,FOC1832X1EW,10.100.8.110,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
MAINLIB-1180-ESW-3,WS-C3850-48P-L,FOC1832X12D,10.100.8.110,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
2211CAMPUS-6280-ESW-2,3850-STACK,FCW2035D0GX,10.100.14.89,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-6280-ESW-2,WS-C3850-48P-L,FCW2038F1LN,10.100.14.89,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
2211CAMPUS-6280-ESW-2,WS-C3850-48P-L,FOC2033X24E,10.100.14.89,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-1,3850-STACK,FCW2038D1AD,10.100.14.81,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-6414-ESW-1,WS-C3850-48P-L,FCW2033D178,10.100.14.81,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-1,WS-C3850-48P-L,FCW2038C1WT,10.100.14.81,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-1,WS-C3850-48P-L,FCW2038D19D,10.100.14.81,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-1,WS-C3850-48P-L,FOC2039U00H,10.100.14.81,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-1,WS-C3850-48P-L,FOC2038U19H,10.100.14.81,DENALI 16.3.9,0.0.0.0,5,,V07,4/27/20 1:00
2211CAMPUS-6414-ESW-1,WS-C3850-48P-L,FCW2038C1CH,10.100.14.81,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
2020RDG-112-ESW-2,WS-C3850-48P-L,FCW2022F0ZZ,10.100.10.68,DENALI 16.3.9,0.0.0.0,4,,V06,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-SUP2E,JAE1913053H,199.249.169.188,6.2(20A),0.0.0.0,6,6.2(20A),V03,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-M148GS-11L,JAF1626ANDF,199.249.169.188,6.2(20A),0.0.0.0,7,6.2(20A),V03,4/27/20 1:00
1918SHDN-IDF-ESW-1,WS-C3850-48P-L,FCW1928C0NL,10.100.8.113,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
1918SHDN-IDF-ESW-1,WS-C3850-48P-L,FCW1926D140,10.100.8.113,DENALI 16.3.9,0.0.0.0,4,,V05,4/27/20 1:00
1918SHDN-IDF-ESW-1,WS-C3850-48P-L,FOC1926X164,10.100.8.113,DENALI 16.3.9,0.0.0.0,5,,V05,4/27/20 1:00
1918SHDN-IDF-ESW-1,WS-C3850-48P-L,FCW1931D0DA,10.100.8.113,DENALI 16.3.9,0.0.0.0,6,,V05,4/27/20 1:00
LEV-RTR-8,N7K-C7010,TBM16265762,199.249.169.109,,0.0.0.0,0,,V02,4/27/20 1:00
LEV-RTR-8,N7K-M108X2-12L,JAF1626BHNN,199.249.169.109,6.2(20A),0.0.0.0,1,6.2(20A),V04,4/27/20 1:00
LEV-RTR-8,N7K-M108X2-12L,JAF1626BHQQ,199.249.169.109,6.2(20A),0.0.0.0,2,6.2(20A),V04,4/27/20 1:00
LEV-RTR-8,N7K-F248XP-25E,JAE203804JP,199.249.169.109,6.2(20A),0.0.0.0,3,6.2(20A),V02,4/27/20 1:00
LEV-RTR-8,N7K-M148GS-11L,JAF1625AGHB,199.249.169.109,6.2(20A),0.0.0.0,4,6.2(20A),V03,4/27/20 1:00
LEV-RTR-8,N7K-SUP2E,JAE1916052P,199.249.169.109,6.2(20A),0.0.0.0,5,6.2(20A),V03,4/27/20 1:00
LEV-RTR-8,N7K-SUP2E,JAE1916051K,199.249.169.109,6.2(20A),0.0.0.0,6,6.2(20A),V03,4/27/20 1:00
COOK-4000A-ESW-1,3850-STACK,FOC2209L0M4,10.100.6.74,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2313SHDN-B-ESW-1,3750-STACK,0X0F,10.100.14.55,15.0(2)SE8,0.0.0.0,0,,,4/27/20 1:00
2313SHDN-B-ESW-1,WS-C3750X-48P,FDO1649H2J1,10.100.14.55,15.0(2)SE8,0.0.0.0,1,,V04,4/27/20 1:00
2313SHDN-B-ESW-1,WS-C3750X-48P,FDO1629V26H,10.100.14.55,15.0(2)SE8,0.0.0.0,2,,V03,4/27/20 1:00
619CLRK-IDF-ESW-1,WS-C3850-48P-L,FOC1925X178,10.100.10.78,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
619CLRK-IDF-ESW-1,3850-STACK,FCW1926D12Y,10.100.10.78,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
WIEB-201A-ESW-1,WS-C3850-48P-L,FCW1833C02S,10.100.22.45,DENALI 16.3.9,0.0.0.0,7,,V03,4/27/20 1:00
BIRL-6-ESW-1,3850-STACK,FCW1903C0JC,10.100.10.71,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
BIRL-6-ESW-1,WS-C3850-48P-L,FCW1903C0JC,10.100.10.71,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
BIRL-6-ESW-1,WS-C3850-48P-L,FOC1903X0P8,10.100.10.71,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
BIRL-6-ESW-1,WS-C3850-48P-L,FOC1903X0PZ,10.100.10.71,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
WARD-11-ESW-2,3850-STACK,FCW1931C1G3,10.100.22.47,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
WARD-11-ESW-2,WS-C3850-48P-L,FOC1931X1DV,10.100.22.47,DENALI 16.3.9,0.0.0.0,1,,V05,4/27/20 1:00
WARD-11-ESW-2,WS-C3850-48P-L,FCW1931C1G3,10.100.22.47,DENALI 16.3.9,0.0.0.0,2,,V05,4/27/20 1:00
WARD-11-ESW-2,WS-C3850-48P-L,FOC1923U1DX,10.100.22.47,DENALI 16.3.9,0.0.0.0,3,,V05,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-SUP2E,JAE1914000T,199.249.169.188,6.2(20A),0.0.0.0,5,6.2(20A),V03,4/27/20 1:00
EVDC-RTR-2,N7K-M224XP-23L,JAF1702AEJH,199.249.169.180,6.2(20A),0.0.0.0,7,6.2(20A),V02,4/27/20 1:00
EVDC-RTR-2,N7K-M224XP-23L,JAF1703AHND,199.249.169.180,6.2(20A),0.0.0.0,8,6.2(20A),V02,4/27/20 1:00
EVDC-RTR-2,N7K-SUP2E,JAF1704BDJD,199.249.169.180,6.2(20A),0.0.0.0,9,6.2(20A),V01,4/27/20 1:00
TECH-A384-03E-ESW-1,WS-C3850-48P-L,FOC2220U08Y,10.100.6.38,DENALI 16.3.9,0.0.0.0,6,,V07,4/27/20 1:00
2211CAMPUS-6280-ESW-2,WS-C3850-48P-L,FCW2035F0BE,10.100.14.89,DENALI 16.3.9,0.0.0.0,8,,V07,4/27/20 1:00
WARD-8-ESW-3,WS-C3850-48P-L,FCW1938D1WB,10.100.22.56,DENALI 16.3.9,0.0.0.0,1,,V06,4/27/20 1:00
2211CAMPUS-6414-ESW-2,WS-C3850-48P-L,FCW2038C18L,10.100.14.87,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-2,3850-STACK,FCW2038F2B1,10.100.14.88,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
2211CAMPUS-6106-ESW-2,WS-C3850-48P-L,FCW2038F2B1,10.100.14.88,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-2,WS-C3850-48P-L,FCW2038F1F5,10.100.14.88,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-2,WS-C3850-48P-L,FOC2038X1J8,10.100.14.88,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
2211CAMPUS-6106-ESW-2,WS-C3850-48P-L,FCW2035D0EZ,10.100.14.88,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
625MICH-21-62A-ESW-1,WS-C3850-48P-L,FOC2225L05H,10.100.24.65,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-M108X2-12L,JAF1626AGSC,199.249.169.188,6.2(20A),0.0.0.0,2,6.2(20A),V04,4/27/20 1:00
LEV-RTR-10-CROWN,N7K-M108X2-12L,JAF1624AHSB,199.249.169.188,6.2(20A),0.0.0.0,1,6.2(20A),V04,4/27/20 1:00
1838CHI-B-ESW-1,WS-C3750X-48P,FDO1629R4QT,10.100.10.43,15.0(2)SE2,0.0.0.0,1,,V03,4/27/20 1:00
1838CHI-B-ESW-1,WS-C3750X-48P,FDO1537V0A4,10.100.10.43,15.0(2)SE2,0.0.0.0,2,,V02,4/27/20 1:00
1838CHI-B-ESW-1,WS-C3750X-48P,FDO1645P0XC,10.100.10.43,15.0(2)SE2,0.0.0.0,3,,V04,4/27/20 1:00
MAINLIB-1171-ESW-1,WS-C3850-48P-L,FOC1828U163,10.100.8.96,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
MAINLIB-1171-ESW-1,WS-C3850-48P-L,FOC1828X14J,10.100.8.96,DENALI 16.3.9,0.0.0.0,5,,V03,4/27/20 1:00
LEV-G40B-ESW-1,3750-STACK,0X0F,10.100.8.76,15.0(2)SE2,0.0.0.0,0,,,4/27/20 1:00
LEV-G40B-ESW-1,WS-C3750X-48P,FDO1525V0EC,10.100.8.76,15.0(2)SE2,0.0.0.0,1,,V02,4/27/20 1:00
LEV-G40B-ESW-1,WS-C3750X-48P,FDO1525P1DX,10.100.8.76,15.0(2)SE2,0.0.0.0,2,,V02,4/27/20 1:00
LEV-G40B-ESW-1,WS-C3750X-48P,FDO1525P1DV,10.100.8.76,15.0(2)SE2,0.0.0.0,3,,V02,4/27/20 1:00
LEV-G40B-ESW-1,WS-C3750X-48P,FDO1525R11X,10.100.8.76,15.0(2)SE2,0.0.0.0,4,,V02,4/27/20 1:00
LEV-G40B-ESW-1,WS-C3750X-48P,FDO1525V0EG,10.100.8.76,15.0(2)SE2,0.0.0.0,5,,V02,4/27/20 1:00
LEV-G40B-ESW-1,WS-C3750X-48P,FDO1537R0QZ,10.100.8.76,15.0(2)SE2,0.0.0.0,6,,V02,4/27/20 1:00
LEV-RTR-RR,CISCO3845,FTX1028A0R9,199.249.169.139,12.4(20)T,0.0.0.0,0,,,4/27/20 1:00
LEV-MDF-ESW-2,WS-C3750X-24P,FDO1536R1M1,10.100.8.94,12.2(55)SE3,0.0.0.0,0,,V02,4/27/20 1:00
LUNT-2-ESW-2,3750-STACK,FDO1525Z094,10.100.8.84,15.2(4)E6,0.0.0.0,0,,,4/27/20 1:00
LUNT-2-ESW-2,WS-C3750X-48P,FDO1525Z094,10.100.8.84,15.2(4)E6,0.0.0.0,1,,V02,4/27/20 1:00
LUNT-2-ESW-2,WS-C3750X-48P,FDO1537V0B1,10.100.8.84,15.2(4)E6,0.0.0.0,2,,V02,4/27/20 1:00
LUNT-B-ESW-1,3850-STACK,FOC1821X08W,10.100.8.82,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
LUNT-B-ESW-1,WS-C3850-48P-L,FOC1821X08W,10.100.8.82,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
LUNT-B-ESW-1,WS-C3850-48P-L,FOC1803U14E,10.100.8.82,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
LUNT-B-ESW-1,WS-C3850-48P-L,FOC1807U0QK,10.100.8.82,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
LURIE-11-ESW-1,3850-STACK,FOC2142X1DT,10.100.22.72,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
LURIE-11-ESW-1,WS-C3850-48P-L,FOC2142U1M2,10.100.22.72,DENALI 16.3.9,0.0.0.0,1,,V07,4/27/20 1:00
LURIE-11-ESW-1,WS-C3850-48P-L,FOC2142X1DT,10.100.22.72,DENALI 16.3.9,0.0.0.0,2,,V07,4/27/20 1:00
LURIE-11-ESW-1,WS-C3850-48P-L,FCW2142F1GM,10.100.22.72,DENALI 16.3.9,0.0.0.0,3,,V07,4/27/20 1:00
LURIE-11-ESW-1,WS-C3850-48P-L,FCW2106F0Z2,10.100.22.72,DENALI 16.3.9,0.0.0.0,4,,V07,4/27/20 1:00
LURIE-4-ESW-1,3850-STACK,FOC1739U0YJ,165.124.134.12,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
LURIE-4-ESW-1,WS-C3850-48P-L,FOC1739X11E,165.124.134.12,DENALI 16.3.9,0.0.0.0,1,,V02,4/27/20 1:00
LURIE-4-ESW-1,WS-C3850-48P-L,FOC1739U0YJ,165.124.134.12,DENALI 16.3.9,0.0.0.0,2,,V02,4/27/20 1:00
LURIE-4-ESW-1,WS-C3850-48P-L,FOC1739U0WK,165.124.134.12,DENALI 16.3.9,0.0.0.0,3,,V02,4/27/20 1:00
LURIE-4-ESW-1,WS-C3850-48P-L,FOC1739X0ZM,165.124.134.12,DENALI 16.3.9,0.0.0.0,4,,V02,4/27/20 1:00
LURIE-9-ESW-1,3850-STACK,FOC1801Y3ES,165.124.134.31,DENALI 16.3.9,0.0.0.0,0,,,4/27/20 1:00
LURIE-9-ESW-1,WS-C3850-48P-L,FOC1801Y44U,165.124.134.31,DENALI 16.3.9,0.0.0.0,1,,V03,4/27/20 1:00
LURIE-9-ESW-1,WS-C3850-48P-L,FOC1801Y3KL,165.124.134.31,DENALI 16.3.9,0.0.0.0,2,,V03,4/27/20 1:00
LURIE-9-ESW-1,WS-C3850-48P-L,FOC1752Y6L4,165.124.134.31,DENALI 16.3.9,0.0.0.0,3,,V03,4/27/20 1:00
LURIE-9-ESW-1,WS-C3850-48P-L,FOC1801U0ET,165.124.134.31,DENALI 16.3.9,0.0.0.0,4,,V03,4/27/20 1:00
LURIE-9-ESW-1,WS-C3850-48P-L,FOC1801Y3ES,165.124.134.31,DENALI 16.3.9,0.0.0.0,5,,V03,4/27/20 1:00
LURIE-9-ESW-1,WS-C3850-48P-L,FOC1801U0JE,165.124.134.31,DENALI 16.3.9,0.0.0.0,6,,V03,4/27/20 1:00
