IP	Name	Module_num	Model	Serial	Software	firmware	memory	HW	Last Seen	Module ip	
10.100.6.39	pancoe-3-esw-4	1	WS-C3750X-24P	FDO1522K11R	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.39	pancoe-3-esw-4	2	WS-C3750X-48P	FDO1527K1QU	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.39	pancoe-3-esw-4	3	WS-C3750X-48P	FDO1527P20B	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.39	pancoe-3-esw-4	4	WS-C3750X-48P	FDO1528R0H1	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.39	searle-4-580-esw-3	6	WS-C3850-48P-L	FCW2001F0E8	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.22.39	searle-4-580-esw-3	7	WS-C3850-48P-L	FOC1823U187	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.39	searle-4-580-esw-3	8	WS-C3850-48P-L	FCW1823C169	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.39	searle-4-580-esw-3	9	WS-C3850-48P-L	FOC1833X051	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.168	seawest-224-esw-1	0	3850-stack	FCW1824C03Q	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.168	seawest-224-esw-1	1	WS-C3850-48P-L	FOC1820X0XU	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
199.249.169.110	tech-rtr-3	1	N7K-M108X2-12L	JAF1623ABHE	6.2(20a)	6.2(20a)	0	V04	4/27/20 1:00	0.0.0.0	
199.249.169.110	tech-rtr-3	2	N7K-M108X2-12L	JAF1622BAAQ	6.2(20a)	6.2(20a)	0	V04	4/27/20 1:00	0.0.0.0	
199.249.169.110	tech-rtr-3	3	N7K-F248XP-25E	JAF1845ADBA	6.2(20a)	6.2(20a)	0	V02	4/27/20 1:00	0.0.0.0	
199.249.169.110	tech-rtr-3	4	N7K-F248XP-25E	JAF1708AQJG	6.2(20a)	6.2(20a)	0	V01	4/27/20 1:00	0.0.0.0	
10.100.22.58	mcgaw-m-408-esw-2	1	WS-C3850-48P-L	FOC2038X1F3	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
129.105.60.50	chapin-attic-esw-1	3	WS-C3750X-24P	FDO1714Z0D9	15.0(2)SE2		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.65	scott-idf-esw-1	4	WS-C3850-48P-L	FOC1801X0LR	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.65	scott-idf-esw-1	5	WS-C3850-48P-L	FOC1801X0LF	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.65	scott-idf-esw-1	6	WS-C3850-48P-L	FOC1801U0JV	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.65	scott-idf-esw-1	7	WS-C3850-48P-L	FOC1803X0QH	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.65	scott-idf-esw-1	8	WS-C3850-48P-L	FOC1801Y3EY	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.65	scott-idf-esw-1	9	WS-C3850-48P-L	FOC1828U16X	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.72	scott-idf-esw-2	0	WS-C3850-48P-L	FCW1901C0KX	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.40	searle-10-405-esw-2	0	3850-stack	FCW2001C0VU	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.40	searle-10-405-esw-2	1	WS-C3850-48P-L	FCW1926C0HC	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.40	searle-10-405-esw-2	2	WS-C3850-48P-L	FOC1930U0ED	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.40	searle-10-405-esw-2	3	WS-C3850-48P-L	FOC1928X020	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.22.58	mcgaw-m-408-esw-2	0	3850-stack	FOC2038X1F3	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.57	mcgaw-b-sl1rm-esw-1	6	WS-C3850-48P-L	FCW2038C194	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.57	mcgaw-b-sl1rm-esw-1	7	WS-C3850-48P-L	FCW2038C1JL	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.14	906univ-1-esw-1	0	WS-C3850-48P-L	FOC2142X1DV	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.21	mab-04-esw-1	0	WS-C3750X-24P	FDO1536K1H9	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.20	mab-106-esw-1	0	WS-C3750X-48P	FDO1527P216	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.19	mab-4-esw-1	0	WS-C3750X-48P	FDO1528K0E2	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
129.105.60.42	mab-b-esw-1	0	3750-stack	0x17	12.2(50)SE3		0		4/27/20 1:00	0.0.0.0	
129.105.60.42	mab-b-esw-1	1	WS-C3750-48TS	CAT1040ZGC0	12.2(50)SE3		0	V05	4/27/20 1:00	0.0.0.0	
129.105.60.42	mab-b-esw-1	2	WS-C3750-48TS	CAT1035RJMM	12.2(50)SE3		0	V05	4/27/20 1:00	0.0.0.0	
129.105.60.42	mab-b-esw-1	3	WS-C3750-48TS	CAT1038ZK65	12.2(50)SE3		0	V05	4/27/20 1:00	0.0.0.0	
129.105.60.42	mab-b-esw-1	4	WS-C3750-48P	CAT1043ZL48	12.2(50)SE3		0	V05	4/27/20 1:00	0.0.0.0	
129.105.60.42	mab-b-esw-1	5	WS-C3750G-24TS-1U	FOC1123Y0NG	12.2(50)SE3		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.96	mainlib-1171-esw-1	0	3850-stack	FOC1828U16Z	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.107	mainlib-3694-esw-1	8	WS-C3850-48P-L	FOC1832U1DT	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.99	mainlib-3794-esw-1	0	3750-stack	FDO1536K19V	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.8.99	mainlib-3794-esw-1	1	WS-C3750X-48P	FDO1537K07L	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.99	mainlib-3794-esw-1	2	WS-C3750X-48P	FDO1537R0YY	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.99	mainlib-3794-esw-1	3	WS-C3750X-48P	FDO1536K19V	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.100	mainlib-4622-esw-1-aandrt	0	WS-C3750X-24P	FDO1536R1L7	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.8.140	mainlib-5394-esw-1	0	3850-stack	FOC1838U14M	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.140	mainlib-5394-esw-1	1	WS-C3850-48P-L	FCW1837C10M	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.140	mainlib-5394-esw-1	2	WS-C3850-48P-L	FOC1838U14M	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	0	3850-stack	FCW1838C18E	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	1	WS-C3850-48P-L	FOC1832U1F0	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	2	WS-C3850-48P-L	FOC1832X1FL	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	3	WS-C3850-48P-L	FOC1832U1EG	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	4	WS-C3850-48P-L	FOC1832U1ET	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	5	WS-C3850-48P-L	FOC1838U14V	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	6	WS-C3850-48P-L	FCW1838C18E	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	7	WS-C3850-48P-L	FOC1838X15E	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.8.141	mainlib-idf-esw-1	8	WS-C3850-48P-L	FOC1832U167	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.14.92	2211campus-se-callbox-esw-1	0	CiscoIE20004TSGB	FDO2102T1H6	15.2(4)EA5		0		4/27/20 1:00	0.0.0.0	
199.249.169.112	abbt-vpn-rtr-3	0	CiscoASR1001X	FXS2018Q37D	16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.8.225	2145orr-b-esw-1	0	CiscoCatalyst3560CX8PCS	FOC2025W47B	15.2(4)E1		0		4/27/20 1:00	0.0.0.0	
10.100.14.81	2211campus-6414-esw-1	7	WS-C3850-48P-L	FCW2038F2B9	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.81	2211campus-6414-esw-1	8	WS-C3850-48P-L	FOC2039X00F	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.81	2211campus-6414-esw-1	9	WS-C3850-48P-L	FCW2038D1AD	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.82	2211campus-6306-esw-1	0	3850-stack	FCW2044C0HX	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.82	2211campus-6306-esw-1	1	WS-C3850-48P-L	FCW2044F19C	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.82	2211campus-6306-esw-1	2	WS-C3850-48P-L	FCW2044C179	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.38	tech-a384-03e-esw-1	7	WS-C3850-48P-L	FOC2220U09X	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.91	1603orr-1252-esw-1	0	WS-C3850-24P-L	FCW1918D06K	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.99	1603orr-926c-esw-1	0	WS-C3850-48P-L	FCW2104F12N	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	8	N7K-M148GS-11L	JAF1623AEJA	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	7	N7K-M148GS-11L	JAF1625AGHM	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	6	N7K-SUP2E	JAE19160538	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.111	1800sherman-8802-08a-esw-1	0	3850-stack	FCW2219D16Q	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.24.61	625mich-15-esw-1	7	WS-C3850-48P-L	FOC2039U00K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.22.55	searle-4-580-esw-2	0	3850-stack	FCW2001C1DB	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	1	WS-C3850-48P-L	FCW2035F0D7	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	2	WS-C3850-48P-L	FCW2033F22J	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	3	WS-C3850-48P-L	FOC2035X0J8	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	4	WS-C3850-48P-L	FCW2035D0H8	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	5	WS-C3850-48P-L	FOC2035X0H8	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	6	WS-C3850-48P-L	FCW2033C2AN	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.76	2211campus-l284-esw-1	7	WS-C3850-48P-L	FCW2033D1VF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.10	600lcln-b-esw-3	5	WS-C3850-48P-L	FOC2050U09E	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.14.10	600lcln-b-esw-3	6	WS-C3850-48P-L	FCW2050C073	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.97	1603orr-268-esw-1	0	3850-stack	FCW1903D02U	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.97	1603orr-268-esw-1	1	WS-C3850-48P-L	FCW1903D02U	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.97	1603orr-268-esw-1	2	WS-C3850-48P-L	FCW2050D00L	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.97	1603orr-268-esw-1	3	WS-C3850-48P-L	FOC2050X03K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.97	1603orr-268-esw-1	4	WS-C3850-48P-L	FOC2050U06F	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.97	1603orr-268-esw-1	5	WS-C3850-48P-L	FCW2050F05Q	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
199.249.169.187	2020rdg-rtr-5-crown	0	N7K-C7010	TBM16275366			0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.55	searle-4-580-esw-2	2	WS-C3850-48P-L	FCW2001D19U	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.22.55	searle-4-580-esw-2	3	WS-C3850-48P-L	FOC2001U1J2	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.22.55	searle-4-580-esw-2	4	WS-C3850-48P-L	FOC2001X1LA	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	4	N7K-M148GS-11L	JAF1625AGJS	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
165.124.133.137	321erie-7ne-esw-1	0	3750-stack	FDO1519R17G	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
199.249.169.109	lev-rtr-8	7	N7K-M148GS-11L	JAF1625AGMF	6.2(20a)	6.2(20a)	0	V03	4/27/20 1:00	0.0.0.0	
10.100.8.103	aandrsn-103d-esw-4	0	WS-C3750X-48P	FDO1545R1FY	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
129.105.60.33	allsn-1w-esw-1	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
129.105.60.33	allsn-1w-esw-1	1	WS-C3750X-48P	FDO1652R1N0	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
129.105.60.33	allsn-1w-esw-1	2	WS-C3750X-48P	FDO1648X1HJ	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
129.105.60.33	allsn-1w-esw-1	3	WS-C3750X-48P	FDO1649H2J2	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
129.105.60.33	allsn-1w-esw-1	4	WS-C3750X-24P	FDO1629V0XT	15.0(2)SE8		0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.64	750nlsd-1-esw-1	0	WS-C3850-48P-L	FCW2050D09K	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.127	deering-idf-esw-1	0	3750-stack	FDO1522Z0LA	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.8.127	deering-idf-esw-1	1	WS-C3750X-48P	FDO1522Z0LA	15.0(2)SE8		0	V02	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	3	N7K-F248XP-25E	JAF1821AKJJ	6.2(20a)	6.2(20a)	0	V01	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	2	N7K-M108X2-12L	JAF1623ABBT	6.2(20a)	6.2(20a)	0	V04	4/27/20 1:00	0.0.0.0	
199.249.169.173	lurie-rtr-4	1	N7K-M108X2-12L	JAF1625AEBH	6.2(20a)	6.2(20a)	0	V04	4/27/20 1:00	0.0.0.0	
10.100.24.61	625mich-15-esw-1	9	WS-C3850-48P-L	FCW2035F0D9	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.78	619clrk-idf-esw-1	2	WS-C3850-48P-L	FCW1926D12Y	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.78	619clrk-idf-esw-1	3	WS-C3850-48P-L	FOC1931X0ED	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	0	3850-stack	FOC1739X0XD	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	1	WS-C3850-48P-L	FOC1739X0XD	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	2	WS-C3850-48P-L	FOC1739X11P	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	3	WS-C3850-48P-L	FOC1739U0Y8	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	4	WS-C3850-48P-L	FOC1739U0TZ	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	5	WS-C3850-48P-L	FOC1739U0U1	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.99	cook-2000a-esw-1	6	WS-C3850-24P-L	FOC1748Y0M4	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.63	720univ-b-esw-3	0	3850-stack	FOC1748Y315	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.63	720univ-b-esw-3	1	WS-C3850-48P-L	FOC1750U10A	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.63	720univ-b-esw-3	2	WS-C3850-48P-L	FOC1750U10G	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.63	720univ-b-esw-3	3	WS-C3850-48P-L	FOC1750X0ZX	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.63	720univ-b-esw-3	4	WS-C3850-48P-L	FOC1752X0QB	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.63	720univ-b-esw-3	5	WS-C3850-24P-L	FOC1748Y315	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.22.37	750nlsd-b70-esw-1	0	3850-stack	FOC1815U10L	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.22.37	750nlsd-b70-esw-1	1	WS-C3850-24P-L	FOC1820U1E8	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.22.37	750nlsd-b70-esw-1	2	WS-C3850-24P-L	FOC1815U10L	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.100	cook-2031a-esw-2	0	3850-stack	FOC2220X03L	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.100	cook-2031a-esw-2	1	WS-C3850-48P-L	FOC1752X0HV	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.100	cook-2031a-esw-2	2	WS-C3850-48P-L	FOC1752Y253	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.6.100	cook-2031a-esw-2	3	WS-C3850-24P-L	FOC1748Y22Y	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.97	cook-1000a-esw-4	0	3850-stack	FOC1739U0XJ	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.6.97	cook-1000a-esw-4	1	WS-C3850-48P-L	FOC2224L2VB	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.6.97	cook-1000a-esw-4	2	WS-C3850-48P-L	FOC1740X006	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.97	cook-1000a-esw-4	3	WS-C3850-48P-L	FOC1740U00C	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.97	cook-1000a-esw-4	4	WS-C3850-48P-L	FOC1739U0XJ	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.6.97	cook-1000a-esw-4	5	WS-C3850-12X48U-L	FCW2141D104	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.34	englhrt-6-esw-3	0	3850-stack	FOC1828U0V6	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.34	englhrt-6-esw-3	1	WS-C3850-48P-L	FOC1828U0V6	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.34	englhrt-6-esw-3	2	WS-C3850-48P-L	FOC1838X13Z	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.22.92	333sup-03096-03a-esw-1	7	WS-C3850-48P-L	FCW2220C07X	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.59	allsn-3e-esw-1	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.59	allsn-3e-esw-1	1	WS-C3750X-48P	FDO1649X0W4	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.59	allsn-3e-esw-1	2	WS-C3750X-48P	FDO1705W190	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.59	allsn-3e-esw-1	3	WS-C3750X-48P	FDO1649H2HB	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.60	allsn-3w-esw-1	0	3750-stack	0x17	15.0(2)SE8		0		4/27/20 1:00	0.0.0.0	
10.100.10.60	allsn-3w-esw-1	1	WS-C3750X-48P	FDO1649H2J6	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.60	allsn-3w-esw-1	2	WS-C3750X-48P	FDO1649Z2LJ	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.60	allsn-3w-esw-1	3	WS-C3750X-48P	FDO1648H2QS	15.0(2)SE8		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.61	allsn-idf-esw-2	0	3850-stack	FOC2220U09P	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
129.105.247.23	coralgables-idf-esw-1	1	WS-C3850-48P-E	FOC1937U059	Denali 16.3.8		0	V05	4/27/20 1:00	0.0.0.0	
129.105.247.23	coralgables-idf-esw-1	2	WS-C3850-48P-E	FOC1937U05K	Denali 16.3.8		0	V05	4/27/20 1:00	0.0.0.0	
129.105.247.23	coralgables-idf-esw-1	3	WS-C3850-48P-E	FCW1933D1A1	Denali 16.3.8		0	V05	4/27/20 1:00	0.0.0.0	
10.100.8.11	1914shdn-b-esw-1	0	WS-C3850-48P-L	FCW2142C1RX	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.35	1908shdn-b-esw-1	0	WS-C3850-48P-L	FCW2142F1FM	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.8.36	1902shdn-b-esw-1	0	WS-C3850-48P-L	FCW2142D1XF	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.12	1900orr-b-esw-1	0	WS-C3750X-24P	FDO1522R15L	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.11	1823sherman-b-esw-1	0	WS-C3750X-24P	FDO1522R15V	15.2(4)E6		0	V02	4/27/20 1:00	0.0.0.0	
10.100.10.67	1810chi-b-esw-2	0	3850-stack	FOC1810X02N	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.67	1810chi-b-esw-2	1	WS-C3850-48P-L	FCW2050F08L	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.67	1810chi-b-esw-2	2	WS-C3850-48P-L	FOC1810X02N	Denali 16.3.9		0	V03	4/27/20 1:00	0.0.0.0	
10.100.10.96	1808chi-b-esw-1	0	WS-C3850-48P-L	FOC2035X0EU	Denali 16.3.9		0	V07	4/27/20 1:00	0.0.0.0	
10.100.10.29	1800sherman-6-esw-6	0	WS-C3850-24P-L	FOC1743U0PD	Denali 16.3.9		0	V02	4/27/20 1:00	0.0.0.0	
199.249.169.166	lurie-rtr-1	0	WS-C6509-E	SMG1003N11R			0		4/27/20 1:00	0.0.0.0	
10.100.24.23	303ewacker-16-esw-1	2	WS-C3850-48P-L	FOC1939X0UM	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.24.23	303ewacker-16-esw-1	3	WS-C3850-48P-L	FOC2001X1HB	Denali 16.3.9		0	V06	4/27/20 1:00	0.0.0.0	
10.100.24.23	303ewacker-16-esw-1	4	WS-C3850-48P-L	FCW1935D0GZ	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.3.12	lev-g158-0g0117-esw-1	0	WS-C3850-24P-L	FOC1919U0W5	Denali 16.3.7		0	V05	4/27/20 1:00	0.0.0.0	
10.100.4.59	kresge-1332-esw-1	0	3850-stack	FCW2025F4B5	Denali 16.3.7		0		4/27/20 1:00	0.0.0.0	
10.100.4.59	kresge-1332-esw-1	1	WS-C3850-48P-L	FOC2001U1FN	Denali 16.3.7		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.59	kresge-1332-esw-1	2	WS-C3850-48P-L	FOC2001U0Y2	Denali 16.3.7		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.59	kresge-1332-esw-1	3	WS-C3850-48P-L	FCW2001C1DC	Denali 16.3.7		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.59	kresge-1332-esw-1	4	WS-C3850-48P-L	FCW2001C0VQ	Denali 16.3.7		0	V06	4/27/20 1:00	0.0.0.0	
10.100.4.59	kresge-1332-esw-1	5	WS-C3850-48P-L	FCW2001D0S3	Denali 16.3.7		0	V06	4/27/20 1:00	0.0.0.0	
10.100.10.80	crown-g593-esw-1	0	3850-stack	FOC1928U0HU	Denali 16.3.8		0		4/27/20 1:00	0.0.0.0	
10.100.10.74	mcmanus-garage-esw-2	0	3850-stack	FOC1911U088	Denali 16.3.9		0		4/27/20 1:00	0.0.0.0	
10.100.10.74	mcmanus-garage-esw-2	1	WS-C3850-48P-L	FCW1919C05L	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
10.100.10.74	mcmanus-garage-esw-2	2	WS-C3850-48P-L	FOC1915U0S7	Denali 16.3.9		0	V05	4/27/20 1:00	0.0.0.0	
10.100.10.74	mcmanus-garage-esw-2	3	WS-C3850-48P-L	FOC1911U088	Denali 16.3.9		0	V04	4/27/20 1:00	0.0.0.0	
